Date,Stock,Sector,Open,High,Low,Close,Volume,Daily_Return,PnL
2025-09-25,BPCL.NS,Energy,322.3918867941909,325.7225778517643,320.33468558654715,322.9306640625,5798602.0,-0.0021190534410547857,-0.6857604980468733
2025-09-26,BPCL.NS,Energy,323.07760200849754,323.27353732266334,316.3672509835281,317.7387084960937,5692665.0,-0.016077617099258923,-5.191955566406289
2025-09-29,BPCL.NS,Energy,319.9918405969988,332.0901147690182,318.865287189721,331.2084655761719,12616059.0,0.042392559420388665,13.469757080078205
2025-09-30,BPCL.NS,Energy,332.82480481643137,335.3228156758253,330.2777951801573,332.7268371582031,6762730.0,0.004584338082632922,1.5183715820312598
2025-10-01,BPCL.NS,Energy,334.0493383067012,340.612783011703,331.69826389889846,332.7758483886719,9814406.0,0.00014730170516852326,0.04901123046873288
2025-10-03,BPCL.NS,Energy,336.9881773531059,337.8698264891676,330.7186358465732,334.5881042480469,5833883.0,0.005445875559028979,1.812255859375001
2025-10-06,BPCL.NS,Energy,335.02895110925976,338.4576099656411,331.6492611354708,336.5963439941406,5914399.0,0.006002125361291855,2.008239746093765
2025-10-07,BPCL.NS,Energy,336.5963603825417,339.1923390925184,334.0983194425182,334.9309997558594,5934834.0,-0.004947600495358473,-1.665344238281261
2025-10-08,BPCL.NS,Energy,334.2942347025447,342.8658817461997,332.5799052938137,338.0657653808594,7955678.0,0.009359437099835555,3.1347656250000036
2025-10-09,BPCL.NS,Energy,340.1719443964404,343.8455075108728,336.10654052890845,336.9881896972656,7028656.0,-0.0031874735449174407,-1.0775756835937556
2025-10-10,BPCL.NS,Energy,338.4576166538211,340.2209149994482,330.326808877659,331.7962341308594,5737637.0,-0.015406936281863293,-5.191955566406231
2025-10-13,BPCL.NS,Energy,333.5595344243145,335.0289596860956,328.31857834485515,331.0615234375,6785828.0,-0.002214343075001901,-0.7347106933593779
2025-10-14,BPCL.NS,Energy,331.25741227977704,333.3635824037509,323.91028633879927,325.6736145019531,4343927.0,-0.01627464550879476,-5.387908935546861
2025-10-15,BPCL.NS,Energy,328.1226605715507,333.8044260785037,325.2817479225418,331.01251220703125,16271995.0,0.016393399610351578,5.338897705078108
2025-10-16,BPCL.NS,Energy,332.0411329282051,332.0411329282051,326.75117818647146,329.05328369140625,6279302.0,-0.005918895641019217,-1.9592285156250178
2025-10-17,BPCL.NS,Energy,329.24920717458485,331.4043461626751,325.9185160871496,329.0043029785156,7824777.0,-0.0001488534389967322,-0.04898071289063315
2025-10-20,BPCL.NS,Energy,329.39616349233864,333.1186955379048,328.6614508600137,330.8166198730469,6134873.0,0.005508489944125783,1.8123168945312658
2025-10-21,BPCL.NS,Energy,332.4819404672899,333.31462073773247,330.8166098219375,332.1390686035156,404063.0,0.0039975280896595855,1.3224487304687425
2025-10-23,BPCL.NS,Energy,333.0697055408244,333.2166420788684,323.3225066116376,324.5470275878906,8457356.0,-0.022858018623180487,-7.592041015624981
2025-10-24,BPCL.NS,Energy,323.42048300676794,327.583854438511,320.530631362054,323.7143859863281,8260920.0,-0.002565549922767363,-0.83264160156249
2025-10-27,BPCL.NS,Energy,325.9185339661027,336.49838385846107,324.4980775927663,336.0085754394531,11767585.0,0.03797850817060766,12.294189453125005
2025-10-28,BPCL.NS,Energy,336.98817362078955,338.4575987964616,332.6778657512579,333.7064514160156,6156249.0,-0.006851384731555221,-2.30212402343749
2025-10-29,BPCL.NS,Energy,334.9309721412546,341.8862572799239,333.9023864772784,341.0046081542969,9756868.0,0.02186998994869005,7.298156738281286
2025-10-30,BPCL.NS,Energy,342.8658804521688,352.4661131466166,338.2616695278839,350.3109741210937,14807100.0,0.027291026995699408,9.306365966796815
2025-10-31,BPCL.NS,Energy,350.7028349017784,353.200845929597,347.8619519948093,349.5272827148437,7532962.0,-0.0022371306186346196,-0.7836914062500185
2025-11-03,BPCL.NS,Energy,354.5723065494807,361.96840130259295,348.9884789284134,359.813232421875,20107281.0,0.029428174038771404,10.285949707031277
2025-11-04,BPCL.NS,Energy,362.3112958174532,366.3277308579016,360.64593522404925,365.3481140136719,12649509.0,0.015382651589942897,5.534881591796848
2025-11-05,BPCL.NS,Energy,365.3481140136719,365.3481140136719,365.3481140136719,365.3481140136719,0.0,0.0,0.0
2025-11-06,BPCL.NS,Energy,372.2543826458785,372.2543826458785,359.7642684913128,360.4500122070313,11803637.0,-0.013406670566410206,-4.898101806640574
2025-11-07,BPCL.NS,Energy,360.0,367.8500061035156,359.75,367.1499938964844,11711108.0,0.01858782483715049,6.699981689453054
2025-11-10,BPCL.NS,Energy,366.2999877929688,369.7999877929688,363.6499938964844,365.1499938964844,6934285.0,-0.0054473649278171665,-1.9999999999999958
2025-11-11,BPCL.NS,Energy,365.0,374.8500061035156,360.04998779296875,374.1499938964844,10689646.0,0.024647405587938653,8.999999999999973
2025-11-12,BPCL.NS,Energy,375.2000122070313,379.1000061035156,373.6000061035156,375.4500122070313,9316462.0,0.0034745912916054333,1.3000183105469507
2025-11-13,BPCL.NS,Energy,377.1000061035156,378.75,372.1000061035156,374.9500122070313,9719258.0,-0.001331735207733331,-0.5000000000000125
2025-11-14,BPCL.NS,Energy,374.0,379.75,369.4500122070313,371.1499938964844,6848609.0,-0.010134733129302353,-3.800018310546922
2025-11-17,BPCL.NS,Energy,372.6000061035156,381.5499877929688,372.0,374.25,9063998.0,0.008352434742004089,3.1000061035156015
2025-11-18,BPCL.NS,Energy,375.8500061035156,376.8999938964844,370.6499938964844,371.8500061035156,7729409.0,-0.006412809342643655,-2.399993896484388
2025-11-19,BPCL.NS,Energy,371.8500061035156,372.8999938964844,364.8500061035156,365.6499938964844,7056032.0,-0.016673422361879187,-6.2000122070312695
2025-11-20,BPCL.NS,Energy,367.0,368.7999877929688,363.2999877929688,365.0499877929688,9025414.0,-0.0016409301614412897,-0.6000061035155647
2025-11-21,BPCL.NS,Energy,365.0499877929688,367.8500061035156,363.3999938964844,364.5499877929688,7177944.0,-0.001369675432734363,-0.5000000000000084
2025-11-24,BPCL.NS,Energy,364.5499877929688,367.25,357.79998779296875,359.6499938964844,13807356.0,-0.01344121261983744,-4.899993896484437
2025-11-25,BPCL.NS,Energy,358.95001220703125,358.95001220703125,353.70001220703125,355.8500061035156,4113590.0,-0.010565794126114914,-3.799987792968739
2025-11-26,BPCL.NS,Energy,356.79998779296875,368.0,356.1000061035156,367.6499938964844,7651793.0,0.03316000446979395,11.799987792968782
2025-11-27,BPCL.NS,Energy,368.9500122070313,368.9500122070313,361.5,364.7000122070313,5180488.0,-0.008023886137432323,-2.9499816894530793
2025-11-28,BPCL.NS,Energy,365.7999877929688,367.0,358.6000061035156,359.1000061035156,3459790.0,-0.015355102594119763,-5.600006103515695
2025-12-01,BPCL.NS,Energy,361.5,361.5,352.3999938964844,354.0,4470807.0,-0.014202188852220354,-5.100006103515611
2025-12-02,BPCL.NS,Energy,355.75,361.1499938964844,354.25,358.75,9468149.0,0.013418079096045199,4.75
2025-12-03,BPCL.NS,Energy,359.0,361.0,355.79998779296875,358.3999938964844,6169622.0,-0.0009756267693815657,-0.35000610351563666
2025-12-04,BPCL.NS,Energy,360.0,361.6000061035156,353.5,356.0,5798181.0,-0.006696411655569223,-2.3999938964843563
2025-12-05,BPCL.NS,Energy,356.0,361.6000061035156,353.29998779296875,360.2999877929688,3479044.0,0.012078617395979707,4.299987792968776
2025-12-08,BPCL.NS,Energy,363.0,363.0,355.1499938964844,357.54998779296875,6762135.0,-0.007632528707106734,-2.75000000000004
2025-12-09,BPCL.NS,Energy,357.54998779296875,358.75,352.95001220703125,355.04998779296875,5612269.0,-0.006992029325554205,-2.499999999999986
2025-12-10,BPCL.NS,Energy,355.04998779296875,359.95001220703125,352.75,355.1499938964844,8521964.0,0.0002816676720291955,0.1000061035156398
2025-12-11,BPCL.NS,Energy,355.1499938964844,356.3500061035156,349.1000061035156,351.29998779296875,4491115.0,-0.010840507305873048,-3.8500061035156072
2025-12-12,BPCL.NS,Energy,352.5,366.6499938964844,352.5,365.0499877929688,6101145.0,0.039140337255301416,13.750000000000068
2025-12-15,BPCL.NS,Energy,365.1000061035156,369.4500122070313,361.1000061035156,367.0,6128925.0,0.005341767627005334,1.950012207031173
2025-12-16,BPCL.NS,Energy,366.75,369.0499877929688,361.7000122070313,368.1499938964844,4332510.0,0.0031334983555433293,1.1499938964844019
2025-12-17,BPCL.NS,Energy,370.0,372.8500061035156,366.0,368.3500061035156,6872112.0,0.0005432899914361577,0.20001220703124253
2025-12-18,BPCL.NS,Energy,368.0,369.2000122070313,361.5,363.3500061035156,3880069.0,-0.013574046198318479,-5.000000000000015
2025-12-19,BPCL.NS,Energy,363.9500122070313,367.4500122070313,362.1000061035156,365.9500122070313,6515994.0,0.007155651740308411,2.6000061035156934
2025-12-22,BPCL.NS,Energy,365.9500122070313,370.7000122070313,364.5499877929688,369.8999938964844,3949754.0,0.010793773897235015,3.9499816894530895
2025-12-23,BPCL.NS,Energy,369.8999938964844,373.5,368.5499877929688,370.0,3379297.0,0.0002703598409454777,0.1000061035155867
2025-12-24,BPCL.NS,Energy,369.8999938964844,371.4500122070313,364.7999877929688,365.8999938964844,2339154.0,-0.01108109757706921,-4.100006103515607
2025-12-25,BPCL.NS,Energy,365.8999938964844,365.8999938964844,365.8999938964844,365.8999938964844,0.0,0.0,0.0
2025-12-26,BPCL.NS,Energy,365.4500122070313,368.2000122070313,361.7000122070313,366.0,2997958.0,0.00027331540088493256,0.100006103515612
2025-12-29,BPCL.NS,Energy,366.0,372.0,364.7999877929688,371.6000061035156,4666863.0,0.015300563124359678,5.600006103515643
2025-12-30,BPCL.NS,Energy,371.7999877929688,376.1499938964844,368.2000122070313,369.5,8567519.0,-0.005651254222344249,-2.1000061035156414
2025-12-31,BPCL.NS,Energy,369.5,386.0,369.0,384.0,12051156.0,0.03924221921515558,14.499999999999988
2024-01-01,HDFCBANK.NS,Banking,830.285869252277,831.8189412093673,823.4722689184366,826.4410400390625,14239686.0,,
2024-01-02,HDFCBANK.NS,Banking,826.781764297971,828.7285072707376,821.8661907638304,826.927734375,29242092.0,0.0005889038810493741,0.48669433593748507
2024-01-03,HDFCBANK.NS,Banking,828.3391176569097,829.6531453722021,812.2541304155426,814.1765747070312,28389762.0,-0.01541992019121985,-12.751159667968746
2024-01-04,HDFCBANK.NS,Banking,816.6586370098769,824.907936188308,813.1058074949292,822.9125366210938,26734056.0,0.010729812408574846,8.735961914062468
2024-01-05,HDFCBANK.NS,Banking,821.1118277236433,829.7504992888211,811.8404409559379,818.7026977539062,31889470.0,-0.005115779235145945,-4.209838867187469
2024-01-08,HDFCBANK.NS,Banking,816.9020369293803,818.7757651976441,807.8983504931613,809.577392578125,17998470.0,-0.011146054850944442,-9.125305175781229
2024-01-09,HDFCBANK.NS,Banking,811.3781710383666,816.5613862283932,801.4497697212522,803.2748413085938,25326888.0,-0.007784989214509319,-6.30255126953128
2024-01-10,HDFCBANK.NS,Banking,799.6246288205809,807.8739279163432,798.8459435594566,805.9271850585938,16115824.0,0.0033019131355827014,2.6523437499999556
2024-01-11,HDFCBANK.NS,Banking,807.8983430417109,809.309743595266,799.6246853117656,802.5447998046875,18314010.0,-0.004196886910646125,-3.382385253906289
2024-01-12,HDFCBANK.NS,Banking,804.0048258385641,805.95156875827,795.0497965259408,798.7485961914062,19773552.0,-0.004730207726976854,-3.796203613281225
2024-01-15,HDFCBANK.NS,Banking,801.9120700848223,818.0700722997735,799.916670432672,814.1279296875,28320356.0,0.019254285477840583,15.379333496093745
2024-01-16,HDFCBANK.NS,Banking,814.2251937520415,819.4084084513863,806.9735647828543,817.2183227539062,25322500.0,0.0037959550995780855,3.0903930664062145
2024-01-17,HDFCBANK.NS,Banking,764.0965828252033,777.1397839265529,743.8504686909188,748.279296875,170145236.0,-0.08435815003093883,-68.93902587890621
2024-01-18,HDFCBANK.NS,Banking,727.1084347245617,737.3288344094451,720.3191929835535,723.2879638671875,161070930.0,-0.03339840232408209,-24.99133300781251
2024-01-19,HDFCBANK.NS,Banking,732.924355486129,735.0171279009493,714.6493418669147,715.744384765625,109600538.0,-0.01042956537148687,-7.543579101562465
2024-01-23,HDFCBANK.NS,Banking,712.9946289403671,717.7154569857805,693.5271987986505,694.6708984375,115469402.0,-0.029442754671453852,-21.073486328124968
2024-01-24,HDFCBANK.NS,Banking,671.7480069982282,709.8068089160445,671.7480069982282,708.5657958984375,86004404.0,0.02000212977424387,13.89489746093746
2024-01-25,HDFCBANK.NS,Banking,706.9110553088505,709.27146932584,690.8017687875753,698.3453979492188,98941852.0,-0.01442406338039448,-10.220397949218722
2024-01-29,HDFCBANK.NS,Banking,704.7452835773879,711.9238979776146,703.6502407027771,707.9573974609375,65645498.0,0.01376396198778651,9.611999511718691
2024-01-30,HDFCBANK.NS,Banking,707.90875580775,712.1185398649957,701.2654836786888,702.9202270507812,41728768.0,-0.007115075607969978,-5.037170410156223
2024-01-31,HDFCBANK.NS,Banking,700.5841161285045,717.8371016849802,699.2700884068386,711.80224609375,65761040.0,0.012635884843198664,8.88201904296873
2024-02-01,HDFCBANK.NS,Banking,713.0189555223712,717.1800828855794,708.6387839338071,713.651611328125,32690740.0,0.002598144701739802,1.8493652343749671
2024-02-02,HDFCBANK.NS,Banking,717.8614898495053,720.7085896391353,701.8252179588541,703.8206176757812,44867754.0,-0.013775620339521177,-9.83099365234378
2024-02-05,HDFCBANK.NS,Banking,703.7475666832909,706.6190243767684,697.9316959646247,703.1878662109375,38605046.0,-0.0008990237696264725,-0.6327514648437131
2024-02-06,HDFCBANK.NS,Banking,703.5286059562596,705.5483042801744,697.2259898811583,702.8228759765625,41075740.0,-0.0005190508140331396,-0.36499023437501354
2024-02-07,HDFCBANK.NS,Banking,707.154409837675,707.5437822099352,694.3302519335382,695.936279296875,54837086.0,-0.009798481118188818,-6.886596679687509
2024-02-08,HDFCBANK.NS,Banking,695.8876252029665,700.3164537570308,681.6034099643059,682.844482421875,69106124.0,-0.01881177525078448,-13.091796874999988
2024-02-09,HDFCBANK.NS,Banking,677.5395933880455,688.2709787615526,675.0331498393979,683.1121215820312,56642124.0,0.0003919474595548422,0.267639160156295
2024-02-12,HDFCBANK.NS,Banking,681.18969323455,688.0032934481292,673.2566920790741,676.4931640625,34447812.0,-0.00968941599836104,-6.6189575195312855
2024-02-13,HDFCBANK.NS,Banking,677.4422211445823,683.4771364619307,673.7434212435891,678.658935546875,57580994.0,0.003201468395288787,2.1657714843750058
2024-02-14,HDFCBANK.NS,Banking,669.6796288773342,677.2232584177402,663.6204147201233,673.5974731445312,91320810.0,-0.007458035453795531,-5.06146240234373
2024-02-15,HDFCBANK.NS,Banking,674.0597534612269,688.903668609651,673.7433958465795,688.197998046875,41584944.0,0.021675444882809147,14.600524902343802
2024-02-16,HDFCBANK.NS,Banking,692.9918479710976,694.8412181662663,685.4725175238648,691.0451049804688,32175742.0,0.004137046230407337,2.8471069335937003
2024-02-19,HDFCBANK.NS,Banking,695.4739454261017,695.4739454261017,688.7576582283627,689.682373046875,34451756.0,-0.0019719869568169957,-1.3627319335937158
2024-02-20,HDFCBANK.NS,Banking,688.660276266856,709.22274741334,687.1029057664576,707.7870483398438,56133508.0,0.026250743821371048,18.104675292968775
2024-02-21,HDFCBANK.NS,Banking,712.5079475266035,712.5079475266035,698.3940605878935,700.413818359375,45893136.0,-0.010417299946026248,-7.373229980468732
2024-02-22,HDFCBANK.NS,Banking,689.9986977762575,695.3765988884213,687.2975681948778,690.874755859375,50560882.0,-0.013619180904146044,-9.539062500000016
2024-02-23,HDFCBANK.NS,Banking,692.3348761341468,697.8587478235042,690.1204320838871,691.3858032226562,29833452.0,0.0007397105755377886,0.5110473632812675
2024-02-26,HDFCBANK.NS,Banking,687.9546953048787,698.3210665804025,687.9546953048787,692.2131958007812,23506870.0,0.0011967161811370364,0.8273925781249797
2024-02-27,HDFCBANK.NS,Banking,687.9546948776648,694.3545652339111,687.7113519923358,691.1668090820312,32087150.0,-0.0015116538157575743,-1.0463867187499958
2024-02-28,HDFCBANK.NS,Banking,691.1667470533215,693.1377886016653,683.3067606806109,685.9348754882812,25321986.0,-0.007569711862609241,-5.231933593750028
2024-02-29,HDFCBANK.NS,Banking,682.3821162687117,686.4216319830621,680.046060184293,683.0148315429688,53295700.0,-0.004257027962361382,-2.920043945312486
2024-03-01,HDFCBANK.NS,Banking,681.360095775817,697.299055159144,681.360095775817,696.32568359375,34738898.0,0.019488379221152874,13.310852050781223
2024-03-04,HDFCBANK.NS,Banking,696.4228971703204,699.3673694975699,693.1864847071581,697.2745971679688,35616474.0,0.0013627438949563864,0.9489135742187151
2024-03-05,HDFCBANK.NS,Banking,692.067075174591,702.2874750189414,691.8967470591605,701.2410888671875,37991672.0,0.005688564756738401,3.9664916992186727
2024-03-06,HDFCBANK.NS,Banking,697.688303532932,707.0813018234176,697.688303532932,702.0927734375,42409530.0,0.0012145388851763084,0.8516845703125745
2024-03-07,HDFCBANK.NS,Banking,703.504204064998,706.2053335588424,701.5088045068723,703.7962036132812,49348046.0,0.0024262180729208715,1.7034301757812014
2024-03-11,HDFCBANK.NS,Banking,695.9606385239804,703.7232526512562,692.5538381955413,694.8899536132812,50531094.0,-0.012654586589520456,-8.906250000000037
2024-03-12,HDFCBANK.NS,Banking,697.9073792005341,712.5079519871562,695.5956218426523,710.3422241210938,65418454.0,0.02223700375500326,15.452270507812576
2024-03-13,HDFCBANK.NS,Banking,713.2379447418698,716.2067158438075,705.7429725398497,710.755859375,63067454.0,0.0005823041906569681,0.4136352539063042
2024-03-14,HDFCBANK.NS,Banking,711.5832127948388,713.4812990740788,702.9202422173576,708.3467407226562,52432158.0,-0.0033895164149082557,-2.4091186523437864
2024-03-15,HDFCBANK.NS,Banking,705.6943406988961,710.2205419583659,701.9225261192986,706.9840698242188,143613804.0,-0.001923734267552768,-1.3626708984374896
2024-03-18,HDFCBANK.NS,Banking,704.2343003680048,708.6144722431341,698.7834435762417,703.77197265625,21437856.0,-0.004543379837069539,-3.2120971679687185
2024-03-19,HDFCBANK.NS,Banking,698.6374048635253,706.8624060469253,698.6374048635253,705.3779907226562,36183594.0,0.0022820148127591366,1.6060180664062806
2024-03-20,HDFCBANK.NS,Banking,705.2320233558721,706.4973944482159,693.3568789456579,696.4716796875,43606094.0,-0.012626295620638439,-8.906311035156216
2024-03-21,HDFCBANK.NS,Banking,702.0928435492851,706.3026871236781,700.0001304926251,703.6259155273438,28922860.0,0.010272113064315525,7.1542358398437464
2024-03-22,HDFCBANK.NS,Banking,701.3141208411934,706.0593065998343,699.7323922549797,702.2144775390625,45980326.0,-0.0020059494073969564,-1.411437988281216
2024-03-26,HDFCBANK.NS,Banking,694.5978614753975,699.8297331586394,692.1401341445468,693.7218627929688,56844290.0,-0.012094046787324064,-8.492614746093745
2024-03-27,HDFCBANK.NS,Banking,692.8215385852401,704.6966236214441,691.7021375713913,701.1681518554688,62168668.0,0.010733824983576001,7.446289062500051
2024-03-28,HDFCBANK.NS,Banking,701.1681292352769,710.8045307526719,701.1681292352769,704.6723022460938,55592142.0,0.004997589210736564,3.504150390624987
2024-04-01,HDFCBANK.NS,Banking,709.5877544010062,717.2774122661472,708.4196968327743,715.6713256835938,25199570.0,0.01560870691588323,10.999023437499961
2024-04-02,HDFCBANK.NS,Banking,713.0676337207477,727.5221766350272,712.1429189199621,720.367919921875,41225446.0,0.006562501625722028,4.696594238281223
2024-04-03,HDFCBANK.NS,Banking,716.450076374618,727.9115494819865,716.109420115624,721.414306640625,45584386.0,0.0014525726227001545,1.046386718749973
2024-04-04,HDFCBANK.NS,Banking,731.9754091764817,744.6292393883092,731.9754091764817,743.461181640625,88935066.0,0.030560629026979758,22.04687499999996
2024-04-05,HDFCBANK.NS,Banking,749.0093625181328,756.5529915753328,744.7022055513205,754.1439208984375,59055902.0,0.014368926746435529,10.682739257812539
2024-04-08,HDFCBANK.NS,Banking,756.7719438017782,757.891344732456,750.2504026191882,752.7081298828125,20482940.0,-0.0019038687123732467,-1.4357910156250198
2024-04-09,HDFCBANK.NS,Banking,756.7233110790663,756.7233110790663,749.6420692068525,753.6572265625,21884494.0,0.001260909298050672,0.9490966796875712
2024-04-10,HDFCBANK.NS,Banking,754.3142814277871,754.3142814277871,746.0649220391629,747.7196655273438,27807400.0,-0.00787833092537038,-5.937561035156215
2024-04-12,HDFCBANK.NS,Banking,740.24907238775,744.5562296646365,736.5745709797934,739.2513427734375,41084208.0,-0.011325531672266242,-8.468322753906254
2024-04-15,HDFCBANK.NS,Banking,728.8361984614614,734.8954117012732,726.1594270943376,727.4490966796875,23415248.0,-0.01596513311625747,-11.802246093750009
2024-04-16,HDFCBANK.NS,Banking,723.7016987771374,736.3068713842836,721.3899415012858,734.5304565429688,20744886.0,0.009734509116311907,7.081359863281279
2024-04-18,HDFCBANK.NS,Banking,734.7980983246009,739.2025682918519,725.6727413912242,727.4490966796875,34234884.0,-0.009640662004145262,-7.081359863281271
2024-04-19,HDFCBANK.NS,Banking,723.4827148610226,747.0382572891224,720.4165709168466,745.2619018554688,34576434.0,0.024486668905198572,17.812805175781293
2024-04-22,HDFCBANK.NS,Banking,757.9643557818745,757.9643557818745,734.0680986992392,735.9661254882812,42298438.0,-0.012473167277226915,-9.29577636718753
2024-04-23,HDFCBANK.NS,Banking,742.8284760660457,742.9257894510552,731.6103458842442,733.7274169921875,26827060.0,-0.003041863502356801,-2.238708496093748
2024-04-24,HDFCBANK.NS,Banking,737.3288649584306,740.613993564681,734.4331086916868,735.7227783203125,22441580.0,0.0027194858498060803,1.9953613281250193
2024-04-25,HDFCBANK.NS,Banking,733.070473021552,739.6163731494744,733.070473021552,735.2605590820312,35445204.0,-0.0006282519066984626,-0.4622192382812267
2024-04-26,HDFCBANK.NS,Banking,739.6650141563123,743.6558134751455,732.729742335618,734.7981567382812,24854694.0,-0.0006288958900872998,-0.46240234374997974
2024-04-29,HDFCBANK.NS,Banking,737.3288603349619,746.7948737548492,733.2163897953944,744.3858032226562,36093350.0,0.013048000184069375,9.58764648437493
2024-04-30,HDFCBANK.NS,Banking,744.2398024289921,749.2526892649995,737.2802320622603,739.8109741210938,52307382.0,-0.00614577693684748,-4.574829101562488
2024-05-02,HDFCBANK.NS,Banking,740.7357142083232,748.0360004850149,739.9326708359107,745.7242431640625,33475006.0,0.007992945833216192,5.913269042968809
2024-05-03,HDFCBANK.NS,Banking,746.2109606646968,749.7880892104946,733.5327725274736,739.5676879882812,31865242.0,-0.008255806663411303,-6.156555175781218
2024-05-06,HDFCBANK.NS,Banking,740.7357053714223,746.819277196089,738.3752913854279,741.0520629882812,28793396.0,0.0020070847119317836,1.4843750000000147
2024-05-07,HDFCBANK.NS,Banking,740.7113274497933,741.7334150168236,732.0483570497901,733.021728515625,28480602.0,-0.01083639716253415,-8.030334472656289
2024-05-08,HDFCBANK.NS,Banking,728.0574791574124,728.5441648774708,720.465193806477,721.5845947265625,41687862.0,-0.015602721371197004,-11.43713378906251
2024-05-09,HDFCBANK.NS,Banking,717.8371619271286,723.5800778509216,703.4069761889998,704.4776611328125,46281278.0,-0.023707454009924467,-17.106933593749964
2024-05-10,HDFCBANK.NS,Banking,709.9042250216206,716.2928456267198,703.8856031439476,709.361572265625,27276608.0,0.00693266997985309,4.8839111328125675
2024-05-13,HDFCBANK.NS,Banking,706.4509373389452,720.1655815796556,705.6122976051453,717.9208984375,27047202.0,0.012066238863965184,8.559326171874932
2024-05-14,HDFCBANK.NS,Banking,716.4408878596623,722.9775322143812,715.4789152317669,720.7328491210938,25665142.0,0.003916797365439262,2.8119506835937877
2024-05-15,HDFCBANK.NS,Banking,720.116199874965,720.116199874965,708.3256213801538,709.6575927734375,38931996.0,-0.01536665958983563,-11.075256347656211
2024-05-16,HDFCBANK.NS,Banking,713.3822271543565,721.5221990437014,708.1775543730138,720.3875122070312,34945236.0,0.015119854339414207,10.729919433593698
2024-05-17,HDFCBANK.NS,Banking,713.4562165510583,724.210870736283,713.4562165510583,722.286865234375,20920190.0,0.0026365712830374033,1.8993530273438155
2024-05-21,HDFCBANK.NS,Banking,715.3801590157026,725.0494465734148,715.3801590157026,719.6721801757812,43769978.0,-0.003620009146567127,-2.6146850585937353
2024-05-22,HDFCBANK.NS,Banking,719.203521164468,723.0268413842214,714.4182283327197,719.8695068359375,39996278.0,0.0002741896457745252,0.19732666015617775
2024-05-23,HDFCBANK.NS,Banking,719.5982164877166,737.8514873644924,718.808897899437,736.3468017578125,40861920.0,0.022889280300673054,16.47729492187505
2024-05-24,HDFCBANK.NS,Banking,733.8308615274302,749.814819731989,733.0908640200075,748.4827880859375,31060206.0,0.01648134588098138,12.135986328124936
2024-05-27,HDFCBANK.NS,Banking,751.5168000055969,762.1974428837648,749.3955099218479,753.6627807617188,29385440.0,0.006920657038791633,5.17999267578133
2024-05-28,HDFCBANK.NS,Banking,754.846722684579,757.7820820455768,752.2321011517142,755.0440673828125,27908904.0,0.0018327648072227198,1.3812866210936905
2024-05-29,HDFCBANK.NS,Banking,748.8774560751649,751.763434227272,740.6141508121484,744.0921630859375,35147706.0,-0.014504986887503457,-10.951904296874972
2024-05-30,HDFCBANK.NS,Banking,739.6027730570852,751.6400771573121,738.8381451452329,747.3234252929688,33755350.0,0.004342556429610012,3.2312622070312593
2024-05-31,HDFCBANK.NS,Banking,749.370736784836,757.7573743920395,746.9040786650703,755.5620727539062,74079588.0,0.011024206096186262,8.238647460937544
2024-06-03,HDFCBANK.NS,Banking,788.8372786068238,788.8372786068238,764.6640286682782,775.615966796875,72637256.0,0.026541689645531497,20.05389404296867
2024-06-04,HDFCBANK.NS,Banking,768.1174071283333,769.1040704644005,717.3042453208712,731.6848754882812,89531240.0,-0.056640261661991764,-43.931091308593714
2024-06-05,HDFCBANK.NS,Banking,737.062160780223,769.4000136473305,731.2901444599279,765.5520629882812,81631650.0,0.04628657586696616,33.86718750000002
2024-06-06,HDFCBANK.NS,Banking,772.0147015010076,772.2859977724349,762.9867083301413,769.4493408203125,46422870.0,0.005090807040371015,3.8972778320312966
2024-06-07,HDFCBANK.NS,Banking,770.115345809898,781.6099363682906,765.675361251112,776.1832885742188,36712216.0,0.008751645360729254,6.73394775390627
2024-06-10,HDFCBANK.NS,Banking,776.5040577255814,779.784725413951,768.4134061980604,770.23876953125,22454058.0,-0.007658653736140497,-5.944519042968758
2024-06-11,HDFCBANK.NS,Banking,767.6240504407497,775.0240252200629,765.7493660748642,771.9653930664062,29545326.0,0.0022416731063887863,1.7266235351561936
2024-06-12,HDFCBANK.NS,Banking,776.9973227739393,783.5586575880445,772.7546827700062,776.5780029296875,39280436.0,0.00597515109447988,4.612609863281328
2024-06-13,HDFCBANK.NS,Banking,780.3273770852536,782.2760131134276,776.5040566032491,779.8340454101562,24120192.0,0.0041928080220983155,3.256042480468683
2024-06-14,HDFCBANK.NS,Banking,781.4373401835603,788.8373149959045,778.329326673916,787.8013305664062,25540554.0,0.010216641865205434,7.967285156249917
2024-06-18,HDFCBANK.NS,Banking,787.8012622589033,794.5105601294592,784.1259056214269,793.1785888671875,32415714.0,0.0068256527275920575,5.377258300781243
2024-06-19,HDFCBANK.NS,Banking,795.941305047812,823.8145435842582,791.3039754417663,817.869873046875,90131196.0,0.031129539458385258,24.69128417968745
2024-06-20,HDFCBANK.NS,Banking,823.7651872236406,829.5124525875813,814.983860042712,823.5431518554688,41408742.0,0.006936652144256872,5.673278808593701
2024-06-21,HDFCBANK.NS,Banking,825.2698546527171,825.2698546527171,810.6179284522095,821.7672119140625,51630776.0,-0.002156462521004543,-1.7759399414062713
2024-06-24,HDFCBANK.NS,Banking,812.5172157896385,826.3798229097616,811.9005512360641,825.0478515625,28544994.0,0.003992176374129297,3.2806396484374236
